source,url,date,day,table,account,item,type,subtype,is_total,today,mtd,fytd,footnote
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13010700.txt,2013-01-07,Monday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Total Federal Reserve Account,deposit,,1,14440,174663,3099525,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13010700.txt,2013-01-07,Monday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Transfers from Federal Reserve Account (Table V),deposit,,0,0,0,0,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13010700.txt,2013-01-07,Monday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Total Deposits (excluding transfers),deposit,,1,14440,174663,3099525,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13010700.txt,2013-01-07,Monday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Commodity Credit Corporation programs,withdrawal,,0,98,360,10651,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13010700.txt,2013-01-07,Monday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Defense Vendor Payments (EFT),withdrawal,,0,1149,3755,95997,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13010700.txt,2013-01-07,Monday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Education Department programs,withdrawal,,0,1611,6529,46242,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13010700.txt,2013-01-07,Monday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Energy Department programs,withdrawal,,0,76,481,9488,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13010700.txt,2013-01-07,Monday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Federal Employees Insurance Payments,withdrawal,,0,190,820,18424,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13010700.txt,2013-01-07,Monday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Fed. Highway Administration programs,withdrawal,,0,96,555,12157,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13010700.txt,2013-01-07,Monday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Federal Salaries (EFT),withdrawal,,0,1394,5041,48921,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13010700.txt,2013-01-07,Monday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Food and Nutrition Service (misc),withdrawal,,0,844,1766,28536,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13010700.txt,2013-01-07,Monday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,GSA programs,withdrawal,,0,27,610,5582,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13010700.txt,2013-01-07,Monday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Health and Human Services Grants (misc),withdrawal,,0,331,1370,24949,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13010700.txt,2013-01-07,Monday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Housing and Urban Development programs,withdrawal,,0,161,3140,22721,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13010700.txt,2013-01-07,Monday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Interest on Treasury Securities,withdrawal,,0,1,414,57933,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13010700.txt,2013-01-07,Monday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,IRS Tax Refunds Business (EFT),withdrawal,,0,1,14,7421,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13010700.txt,2013-01-07,Monday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,IRS Tax Refunds Individual (EFT),withdrawal,,0,0,47,6293,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13010700.txt,2013-01-07,Monday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Justice Department programs,withdrawal,,0,102,262,4438,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13010700.txt,2013-01-07,Monday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Labor Dept. prgms (excl. unemployment),withdrawal,,0,31,189,3831,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13010700.txt,2013-01-07,Monday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Medicaid,withdrawal,,0,615,3560,68084,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13010700.txt,2013-01-07,Monday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Medicare,withdrawal,,0,1077,22257,165705,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13010700.txt,2013-01-07,Monday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,NASA programs,withdrawal,,0,24,257,4872,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13010700.txt,2013-01-07,Monday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Postal Service Money Orders and Other,withdrawal,,0,291,750,10810,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13010700.txt,2013-01-07,Monday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Public Debt Cash Redemp. (Table III-B),withdrawal,,0,932,108893,2005134,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13010700.txt,2013-01-07,Monday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Social Security Benefits (EFT),withdrawal,,0,21,23949,196707,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13010700.txt,2013-01-07,Monday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Supple. Nutrition Assist. Program (SNAP),withdrawal,,0,10,25,1080,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13010700.txt,2013-01-07,Monday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Temporary Assistance for Needy Families (HHS),withdrawal,,0,132,366,5061,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13010700.txt,2013-01-07,Monday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Transportation Security Admin. (DHS),withdrawal,,0,1,3,270,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13010700.txt,2013-01-07,Monday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Unemployment Insurance Benefits,withdrawal,,0,280,1535,19612,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13010700.txt,2013-01-07,Monday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Veterans Affairs programs,withdrawal,,0,323,735,12547,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13010700.txt,2013-01-07,Monday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Emergency Prep & Response (DHS),withdrawal,,0,483,810,6381,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13010700.txt,2013-01-07,Monday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Federal Crop Ins. Corp.,withdrawal,,0,231,814,9990,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13010700.txt,2013-01-07,Monday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Thrift Savings Plan Transfer,withdrawal,,0,201,2366,7831,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13010700.txt,2013-01-07,Monday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Treasury Department programs,withdrawal,,0,135,135,1860,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13010700.txt,2013-01-07,Monday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Veterans Benefits (EFT),withdrawal,,0,50,73,18559,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13010700.txt,2013-01-07,Monday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Unclassified,withdrawal,,0,1765,5241,77185,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13010700.txt,2013-01-07,Monday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Total Other Withdrawals,withdrawal,,1,2865,15827,227634,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13010700.txt,2013-01-07,Monday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Transfers to Depositaries,withdrawal,,0,0,0,0,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13010700.txt,2013-01-07,Monday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Total Federal Reserve Account,withdrawal,,1,12683,203513,3121100,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13010700.txt,2013-01-07,Monday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Transfers to Federal Reserve Account (Table V),withdrawal,,0,0,0,0,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13010700.txt,2013-01-07,Monday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Total Withdrawals (excluding transfers),withdrawal,,1,12683,203513,3121100,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13010700.txt,2013-01-07,Monday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Net Change in Operating Cash Balance,withdrawal,,0,1757,-28850,-21576,0
