source,url,date,day,table,account,item,type,subtype,is_total,today,mtd,fytd,footnote
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011000.txt,2013-01-10,Thursday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Change in Balance of Uncollected Funds,deposit,,0,0,0,0,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011000.txt,2013-01-10,Thursday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Transfers from Depositaries,deposit,,0,0,0,0,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011000.txt,2013-01-10,Thursday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Total Federal Reserve Account,deposit,,1,131290,323744,3248606,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011000.txt,2013-01-10,Thursday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Transfers from Federal Reserve Account (Table V),deposit,,0,0,0,0,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011000.txt,2013-01-10,Thursday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Total Deposits (excluding transfers),deposit,,1,131290,323744,3248606,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011000.txt,2013-01-10,Thursday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Commodity Credit Corporation programs,withdrawal,,0,94,875,11166,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011000.txt,2013-01-10,Thursday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Defense Vendor Payments (EFT),withdrawal,,0,1465,8013,100255,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011000.txt,2013-01-10,Thursday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Education Department programs,withdrawal,,0,1399,12195,51908,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011000.txt,2013-01-10,Thursday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Energy Department programs,withdrawal,,0,129,748,9755,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011000.txt,2013-01-10,Thursday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Federal Employees Insurance Payments,withdrawal,,0,799,2005,19610,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011000.txt,2013-01-10,Thursday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Fed. Highway Administration programs,withdrawal,,0,114,947,12549,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011000.txt,2013-01-10,Thursday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Federal Salaries (EFT),withdrawal,,0,792,6426,50305,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011000.txt,2013-01-10,Thursday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Food and Nutrition Service (misc),withdrawal,,0,428,3130,29900,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011000.txt,2013-01-10,Thursday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,GSA programs,withdrawal,,0,54,778,5749,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011000.txt,2013-01-10,Thursday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Health and Human Services Grants (misc),withdrawal,,0,316,2606,26185,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011000.txt,2013-01-10,Thursday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Housing and Urban Development programs,withdrawal,,0,170,3729,23310,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011000.txt,2013-01-10,Thursday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Interest on Treasury Securities,withdrawal,,0,2,418,57937,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011000.txt,2013-01-10,Thursday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,IRS Tax Refunds Business (EFT),withdrawal,,0,30,89,7495,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011000.txt,2013-01-10,Thursday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,IRS Tax Refunds Individual (EFT),withdrawal,,0,11,59,6305,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011000.txt,2013-01-10,Thursday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Justice Department programs,withdrawal,,0,54,415,4591,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011000.txt,2013-01-10,Thursday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Labor Dept. prgms (excl. unemployment),withdrawal,,0,55,319,3961,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011000.txt,2013-01-10,Thursday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Medicaid,withdrawal,,0,1142,7139,71663,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011000.txt,2013-01-10,Thursday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Medicare,withdrawal,,0,1007,24821,168269,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011000.txt,2013-01-10,Thursday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,NASA programs,withdrawal,,0,30,384,4999,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011000.txt,2013-01-10,Thursday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Postal Service Money Orders and Other,withdrawal,,0,153,1255,11315,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011000.txt,2013-01-10,Thursday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Public Debt Cash Redemp. (Table III-B),withdrawal,,0,125974,236600,2132842,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011000.txt,2013-01-10,Thursday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Social Security Benefits (EFT),withdrawal,,0,42,35549,208307,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011000.txt,2013-01-10,Thursday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Supple. Nutrition Assist. Program (SNAP),withdrawal,,0,7,64,1118,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011000.txt,2013-01-10,Thursday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Temporary Assistance for Needy Families (HHS),withdrawal,,0,12,583,5278,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011000.txt,2013-01-10,Thursday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Transportation Security Admin. (DHS),withdrawal,,0,1,6,273,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011000.txt,2013-01-10,Thursday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Unemployment Insurance Benefits,withdrawal,,0,227,2664,20740,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011000.txt,2013-01-10,Thursday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Veterans Affairs programs,withdrawal,,0,127,1118,12930,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011000.txt,2013-01-10,Thursday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Centers for Disease Control,withdrawal,,0,80,193,1649,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011000.txt,2013-01-10,Thursday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Emergency Prep & Response (DHS),withdrawal,,0,107,1661,7232,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011000.txt,2013-01-10,Thursday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Federal Crop Ins. Corp.,withdrawal,,0,148,1276,10452,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011000.txt,2013-01-10,Thursday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Federal Transit Admin.,withdrawal,,0,90,258,3059,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011000.txt,2013-01-10,Thursday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Thrift Savings Plan Transfer,withdrawal,,0,92,2869,8334,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011000.txt,2013-01-10,Thursday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Unclassified,withdrawal,,0,841,7790,79735,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011000.txt,2013-01-10,Thursday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Total Other Withdrawals,withdrawal,,1,1358,20894,232702,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011000.txt,2013-01-10,Thursday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Transfers to Depositaries,withdrawal,,0,0,0,0,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011000.txt,2013-01-10,Thursday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Total Federal Reserve Account,withdrawal,,1,135991,373827,3291414,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011000.txt,2013-01-10,Thursday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Transfers to Federal Reserve Account (Table V),withdrawal,,0,0,0,0,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011000.txt,2013-01-10,Thursday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Total Withdrawals (excluding transfers),withdrawal,,1,135991,373827,3291414,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011000.txt,2013-01-10,Thursday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Net Change in Operating Cash Balance,withdrawal,,0,-4701,-50083,-42809,0
