source,url,date,day,table,account,item,type,subtype,is_total,today,mtd,fytd,footnote
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011800.txt,2013-01-18,Friday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Federal Reserve Earnings,deposit,,0,0,3379,25187,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011800.txt,2013-01-18,Friday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Foreign Deposits Military Sales,deposit,,0,6,2188,7629,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011800.txt,2013-01-18,Friday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Housing and Urban Development programs,deposit,,0,9,114,1107,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011800.txt,2013-01-18,Friday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Individual Income and Employment Taxes Not Withheld,deposit,,0,5162,33503,60633,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011800.txt,2013-01-18,Friday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Interest recd from cash investments,deposit,,0,0,0,0,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011800.txt,2013-01-18,Friday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Justice Department programs,deposit,,0,15,182,3535,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011800.txt,2013-01-18,Friday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Postal Service,deposit,,0,296,4736,27850,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011800.txt,2013-01-18,Friday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Public Debt Cash Issues (Table III-B),deposit,,0,813,400790,2594065,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011800.txt,2013-01-18,Friday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Medicare Premiums,deposit,,0,167,787,7006,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011800.txt,2013-01-18,Friday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Thrift Savings Plan Transfer,deposit,,0,69,613,6590,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011800.txt,2013-01-18,Friday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Total Other Deposits,deposit,,1,236,4878,60484,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011800.txt,2013-01-18,Friday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Change in Balance of Uncollected Funds,deposit,,0,0,0,0,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011800.txt,2013-01-18,Friday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Transfers from Depositaries,deposit,,0,0,0,0,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011800.txt,2013-01-18,Friday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Total Federal Reserve Account,deposit,,1,15006,582081,3506943,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011800.txt,2013-01-18,Friday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Transfers from Federal Reserve Account (Table V),deposit,,0,0,0,0,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011800.txt,2013-01-18,Friday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Total Deposits (excluding transfers),deposit,,1,15006,582081,3506943,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011800.txt,2013-01-18,Friday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Commodity Credit Corporation programs,withdrawal,,0,146,1714,12004,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011800.txt,2013-01-18,Friday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Defense Vendor Payments (EFT),withdrawal,,0,1366,16826,109068,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011800.txt,2013-01-18,Friday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Education Department programs,withdrawal,,0,1883,22740,62452,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011800.txt,2013-01-18,Friday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Energy Department programs,withdrawal,,0,153,1576,10583,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011800.txt,2013-01-18,Friday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Federal Employees Insurance Payments,withdrawal,,0,163,3315,20920,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011800.txt,2013-01-18,Friday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Fed. Highway Administration programs,withdrawal,,0,109,1599,13200,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011800.txt,2013-01-18,Friday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Federal Salaries (EFT),withdrawal,,0,3043,9984,53863,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011800.txt,2013-01-18,Friday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Food and Nutrition Service (misc),withdrawal,,0,320,6131,32901,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011800.txt,2013-01-18,Friday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,GSA programs,withdrawal,,0,60,1185,6157,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011800.txt,2013-01-18,Friday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Health and Human Services Grants (misc),withdrawal,,0,416,4930,28509,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011800.txt,2013-01-18,Friday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Housing and Urban Development programs,withdrawal,,0,225,4963,24544,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011800.txt,2013-01-18,Friday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Interest on Treasury Securities,withdrawal,,0,1,5713,63232,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011800.txt,2013-01-18,Friday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,IRS Tax Refunds Business (EFT),withdrawal,,0,104,338,7744,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011800.txt,2013-01-18,Friday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,IRS Tax Refunds Individual (EFT),withdrawal,,0,0,62,6307,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011800.txt,2013-01-18,Friday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Justice Department programs,withdrawal,,0,63,805,4980,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011800.txt,2013-01-18,Friday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Labor Dept. prgms (excl. unemployment),withdrawal,,0,63,717,4358,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011800.txt,2013-01-18,Friday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Medicaid,withdrawal,,0,888,13644,78169,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011800.txt,2013-01-18,Friday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Medicare,withdrawal,,0,1540,31919,175368,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011800.txt,2013-01-18,Friday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,NASA programs,withdrawal,,0,32,624,5239,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011800.txt,2013-01-18,Friday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Postal Service Money Orders and Other,withdrawal,,0,157,2056,12117,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011800.txt,2013-01-18,Friday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Public Debt Cash Redemp. (Table III-B),withdrawal,,0,947,384988,2281229,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011800.txt,2013-01-18,Friday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Social Security Benefits (EFT),withdrawal,,0,49,47108,219866,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011800.txt,2013-01-18,Friday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Supple. Nutrition Assist. Program (SNAP),withdrawal,,0,52,249,1304,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011800.txt,2013-01-18,Friday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Temporary Assistance for Needy Families (HHS),withdrawal,,0,34,1163,5858,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011800.txt,2013-01-18,Friday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Transportation Security Admin. (DHS),withdrawal,,0,1,11,278,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011800.txt,2013-01-18,Friday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Unemployment Insurance Benefits,withdrawal,,0,136,4360,22436,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011800.txt,2013-01-18,Friday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Veterans Affairs programs,withdrawal,,0,161,2127,13938,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011800.txt,2013-01-18,Friday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Agriculture,withdrawal,,0,56,889,3924,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011800.txt,2013-01-18,Friday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Agriculture Loan Payments (misc),withdrawal,,0,54,407,2547,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011800.txt,2013-01-18,Friday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Emergency Prep & Response (DHS),withdrawal,,0,144,2121,7692,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011800.txt,2013-01-18,Friday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Federal Crop Ins. Corp.,withdrawal,,0,143,2262,11438,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011800.txt,2013-01-18,Friday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Interior,withdrawal,,0,170,626,2861,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011800.txt,2013-01-18,Friday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,International Monetary Fund,withdrawal,,0,1631,1652,1950,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011800.txt,2013-01-18,Friday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Thrift Savings Plan Transfer,withdrawal,,0,230,3984,9448,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011800.txt,2013-01-18,Friday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Treasury Department programs,withdrawal,,0,55,312,2037,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011800.txt,2013-01-18,Friday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Unclassified,withdrawal,,0,836,12968,84912,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011800.txt,2013-01-18,Friday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Total Other Withdrawals,withdrawal,,1,3319,34947,246755,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011800.txt,2013-01-18,Friday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Transfers to Depositaries,withdrawal,,0,0,0,0,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011800.txt,2013-01-18,Friday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Total Federal Reserve Account,withdrawal,,1,15431,605792,3523380,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011800.txt,2013-01-18,Friday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Transfers to Federal Reserve Account (Table V),withdrawal,,0,0,0,0,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011800.txt,2013-01-18,Friday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Total Withdrawals (excluding transfers),withdrawal,,1,15431,605792,3523380,0
Daily Treasury Statement,https://www.fms.treas.gov/fmsweb/viewDTSFiles?dir=w&fname=13011800.txt,2013-01-18,Friday,TABLE II  Deposits and Withdrawals of Operating Cash,Federal Reserve Account,Net Change in Operating Cash Balance,withdrawal,,0,-425,-23711,-16437,0
